CustomerID,FirstName,LastName,DateOfBirth,Contact_Email,Contact_Phone,Account_Type,Account_Open_Date,Account Number,Employment_Status
127013,William,West,7/9/1997,william.west@example.com,969-647-7686x27368,savings,10/5/2015,6022339721,student
554776,Dennis,Davis,2/25/1999,dennis.davis@example.com,+1-943-986-8333x0635,savings,2/18/2020,7800679689,student
606593,Vincent,Cantu,8/13/1992,vincent.cantu@example.com,(669)657-6204,savings,5/20/2019,9266557483,student
947440,Scott,Hernandez,10/3/1991,scott.hernandez@example.com,404-568-1237,current,3/31/2017,7565347028,employed
146051,Randall,Gentry,1/22/1990,randall.gentry@example.com,(716)875-4973,savings,8/18/2022,8657953712,employed
981273,Brian,Hines,2/23/1998,brian.hines@example.com,947.916.0658x1046,savings,9/14/2019,9625880952,student
409875,Jessica,Palmer,9/9/1988,jessica.palmer@example.com,413-555-8534x176,current,5/2/2014,4920853407,student
313053,Michael,Rich,6/18/2000,michael.rich@example.com,659.974.6289x527,savings,9/21/2023,4317040339,student
425790,William,Mendoza,10/11/1997,william.mendoza@example.com,+1-375-476-3291x581,savings,4/4/2015,7102565002,student
731528,Brian,Jackson,8/31/1992,brian.jackson@example.com,512-253-7366,savings,1/10/2023,1246837943,student
495576,Katherine,Martinez,5/6/2002,katherine.martinez@example.com,(939)419-6147,savings,12/9/2019,1045013716,student
115427,Phillip,Sutton,6/21/1992,phillip.sutton@example.com,473.593.3397,savings,3/6/2022,3699022078,student
279781,Bailey,Patton,4/12/1990,bailey.patton@example.com,001-609-243-6714,savings,9/1/2018,1995717777,employed
875911,Ronald,Beltran,4/20/1996,ronald.beltran@example.com,-5655,savings,10/19/2013,6409249255,employed
688694,Gregory,Barnes,1/26/2001,gregory.barnes@example.com,234.903.3806x55562,savings,8/8/2021,6630105224,employed
521903,Kathleen,Barnes,9/4/1998,kathleen.barnes@example.com,(810)220-8836x858,savings,2/5/2019,2587460913,employed
993812,Jason,Kelley,11/26/1998,jason.kelley@example.com,453.267.0269,savings,5/19/2021,1873771613,student
596107,Debbie,Armstrong,9/24/1992,debbie.armstrong@example.com,(215)878-5401,savings,9/13/2018,2358204384,student
235281,Michael,Mccormick,11/1/1993,michael.mccormick@example.com,(268)388-6128x14831,savings,4/16/2019,6852653423,student
874785,Mark,Huynh,10/30/2001,mark.huynh@example.com,417-875-1442x79464,savings,3/14/2020,6578275285,student
712356,John,Nolan,11/6/1987,john.nolan@example.com,400-230-5690x8833,savings,3/28/2019,1907116183,student
832902,Joshua,Harrison,3/17/1989,joshua.harrison@example.com,(849)632-5954x4744,savings,3/1/2014,7925255253,student
603454,Cassidy,Kennedy,8/13/1995,cassidy.kennedy@example.com,001-575-223-2579x8836,savings,7/21/2015,5185928137,student
157992,Reginald,Greene,12/15/1995,reginald.greene@example.com,201-471-9639,current,12/19/2014,3153126344,employed
916478,Sue,Washington,8/26/1990,sue.washington@example.com,001-844-326-8649x7546,savings,9/10/2023,7913932813,student
861847,Jacob,Hernandez,10/9/1992,jacob.hernandez@example.com,766.973.2357,savings,8/26/2019,5408264778,student
623426,Lisa,Gordon,1/3/1996,lisa.gordon@example.com,(264)759-0336x780,savings,9/13/2023,4927310185,student
228093,Robert,Jimenez,9/9/1994,robert.jimenez@example.com,417-364-6090,savings,12/31/2018,9955159689,student
139174,Elijah,Conner,7/10/2001,elijah.conner@example.com,9375499521,savings,2/15/2023,7750473731,employed
598666,Robin,Nelson,9/15/1989,robin.nelson@example.com,3697197449,savings,9/3/2018,4683240424,employed
169471,Brittany,Knight,12/23/2001,brittany.knight@example.com,001-676-745-3341,savings,10/8/2019,8099198457,student
328142,Aaron,Robinson,7/1/1998,aaron.robinson@example.com,001-673-596-6727x018,savings,10/15/2015,6941078750,employed
891737,Stephanie,Montoya,12/14/1988,stephanie.montoya@example.com,6133507984,savings,2/28/2022,7638903573,employed
548043,Cathy,Wright,8/7/1991,cathy.wright@example.com,(952)861-1261x63719,savings,2/14/2014,8183239014,student
441187,Gregory,Myers,3/6/2001,gregory.myers@example.com,001-764-689-7551x503,savings,11/9/2017,9469063800,student
608122,Katherine,Estes,6/19/1995,katherine.estes@example.com,311.327.1287,savings,7/12/2014,5449855012,employed
813809,Christina,Paul,3/11/2000,christina.paul@example.com,567-741-0721x5774,savings,10/19/2016,7727744516,employed
383190,James,Fernandez,6/17/1997,james.fernandez@example.com,001-775-339-5188x5627,savings,5/25/2015,9224594405,student
528995,Sharon,Blair,6/26/1988,sharon.blair@example.com,+1-830-945-8685x2515,savings,9/19/2020,7489573851,employed
762918,Erica,Nelson,10/18/1994,erica.nelson@example.com,7395480453,savings,10/5/2018,8830845101,student
614869,Phillip,Morales,12/20/2001,phillip.morales@example.com,808.905.2901,savings,11/18/2016,3910884966,student
191065,Kathleen,Johnson,4/22/1994,kathleen.johnson@example.com,780-374-8413,savings,4/15/2019,2425457619,student
880366,Patrick,Ferguson,5/16/1990,patrick.ferguson@example.com,809.691.9099x8025,savings,7/15/2022,2028583908,employed
920754,Anna,Saunders,11/1/1997,anna.saunders@example.com,961.537.9040x825,savings,10/3/2015,8136283336,student
861729,Dale,Peterson,9/13/1997,dale.peterson@example.com,508-968-7309,savings,4/25/2020,2688192704,employed
509336,Aaron,Prince,12/6/2001,aaron.prince@example.com,646-565-1902,savings,5/18/2019,4911702962,student
833008,William,Johnson,12/8/1993,william.johnson@example.com,(612)480-9823,savings,12/19/2022,2774680601,employed
431124,Donald,Walton,8/4/1999,donald.walton@example.com,264-503-5502x811,savings,6/4/2015,6384039979,student
820891,Alicia,Wilson,2/19/1999,alicia.wilson@example.com,904.642.1293,savings,9/7/2023,1764708945,student
404802,Rebecca,Mclaughlin,1/23/1990,rebecca.mclaughlin@example.com,-8137,savings,9/8/2019,6161753004,student
714081,Renee,Johnson,11/27/1997,renee.johnson@example.com,460.389.1588x1181,savings,6/13/2020,1498539785,student
671473,Veronica,Whitaker,12/29/1994,veronica.whitaker@example.com,001-898-738-5267x048,savings,1/11/2016,8203917442,student
270230,Tara,Douglas,11/18/1987,tara.douglas@example.com,7174281918,savings,1/24/2015,5387682696,student
322621,Mark,Garcia,7/31/1988,mark.garcia@example.com,(578)404-0527x80203,savings,4/7/2016,8991989513,student
499304,Jessica,Nielsen,8/8/1995,jessica.nielsen@example.com,(820)629-0323,savings,10/13/2021,1605948489,employed
687860,Katherine,Turner,10/13/1989,katherine.turner@example.com,(369)964-4796,savings,5/9/2015,1968929857,student
297790,Nicholas,Perez,5/25/1997,nicholas.perez@example.com,769-960-1791,current,5/7/2016,7666376504,employed
613845,Isabella,Matthews,3/22/1996,isabella.matthews@example.com,936-959-1459x896,savings,7/11/2023,9969947368,employed
992370,Scott,Contreras,2/24/1997,scott.contreras@example.com,(739)874-8697x3331,savings,12/30/2016,1583857279,employed
131187,Lacey,Welch,9/25/2002,lacey.welch@example.com,819.853.1647,current,9/20/2020,3056229436,employed
380455,Jeffrey,Parker,6/9/1998,jeffrey.parker@example.com,832.875.9643,savings,5/4/2019,9120505613,student
562299,Lauren,Gallegos,6/16/1993,lauren.gallegos@example.com,633.602.7073x3138,savings,5/10/2023,1165048307,student
560028,Joseph,Lee,5/3/2001,joseph.lee@example.com,001-224-584-0550x754,savings,2/13/2022,7614104810,student
601164,Joseph,Wilkerson,5/12/1992,joseph.wilkerson@example.com,(425)659-3608,savings,9/6/2020,8063006214,student
513850,Anthony,Cooke,12/28/1988,anthony.cooke@example.com,798-948-1300,current,6/28/2022,4185508005,student
806128,Michele,Gregory,11/30/1988,michele.gregory@example.com,854-967-8738x6484,savings,12/26/2017,2994910786,student
924694,Robert,Holmes,7/2/1998,robert.holmes@example.com,+1-942-212-9691x8058,savings,1/26/2019,4418516596,student
358079,Teresa,Wilson,10/6/1988,teresa.wilson@example.com,001-257-432-5115,savings,12/20/2013,8821775761,student
755581,Joseph,Barnett,1/24/1996,joseph.barnett@example.com,001-299-806-4498,savings,8/6/2022,4043010029,student
488146,Alicia,Moran,6/19/2001,alicia.moran@example.com,950-271-4615,savings,3/25/2016,2461535734,student
422162,Bradley,Gibbs,10/25/1988,bradley.gibbs@example.com,249.308.9300x478,savings,9/29/2017,3775194435,student
312305,Darryl,Perkins,12/1/1997,darryl.perkins@example.com,-4075,savings,7/26/2015,2215216428,student
503321,Dustin,Hensley,4/6/1999,dustin.hensley@example.com,992.905.8992x78931,savings,10/2/2021,9676996641,employed
588591,Elizabeth,Hall,2/15/1990,elizabeth.hall@example.com,001-627-233-0213x4792,current,9/21/2023,4116121034,employed
559094,Diana,Moore,3/17/1988,diana.moore@example.com,541-908-4529x363,savings,1/8/2023,2085674615,student
828234,Michael,Lowe,9/14/1992,michael.lowe@example.com,568.988.8127,savings,8/14/2018,7649496507,employed
892682,Crystal,Wall,1/25/1994,crystal.wall@example.com,799-656-1582x10779,savings,12/7/2014,6688171679,student
852789,William,Duarte,8/2/1998,william.duarte@example.com,001-393-214-9275x786,savings,4/19/2016,8275458469,employed
452295,Cameron,Lambert,1/10/2002,cameron.lambert@example.com,(919)642-3982x210,savings,8/21/2016,4547275072,student
818553,Robert,Smith,9/6/1992,robert.smith@example.com,-7017,savings,6/27/2014,9051660057,employed
280547,Randy,Gardner,8/6/1988,randy.gardner@example.com,(481)757-2684x12137,savings,8/26/2018,9976041996,student
364279,Charles,Castaneda,8/5/1993,charles.castaneda@example.com,(951)426-6016,savings,1/19/2022,6140216646,student
979295,Dwayne,Shepherd,1/11/2002,dwayne.shepherd@example.com,319-872-4271x17054,savings,9/15/2022,1876514606,student
950738,Michael,Gray,8/17/1998,michael.gray@example.com,(747)647-7156,current,1/29/2018,7533435752,student
630930,Carlos,Luna,5/28/2002,carlos.luna@example.com,-6445,savings,9/15/2020,7371076876,employed
483286,Morgan,Campbell,4/4/1991,morgan.campbell@example.com,(880)940-2888,savings,7/10/2015,2551236760,student
183738,Ryan,Krause,12/14/1988,ryan.krause@example.com,+1-854-820-1959x60950,savings,11/13/2015,4325267915,student
610639,Franklin,Gray,8/19/1988,franklin.gray@example.com,+1-705-315-5796x280,current,8/15/2014,5568926170,student
898475,Michael,Moss,11/3/1995,michael.moss@example.com,631-940-5203x6467,savings,7/13/2022,7816166810,student
130012,Jimmy,James,4/7/1989,jimmy.james@example.com,(574)816-5534,savings,3/7/2017,1725553213,student
990559,Jorge,Mcdonald,9/6/1991,jorge.mcdonald@example.com,(501)701-3674x45313,current,11/30/2019,1145500707,employed
956648,Cody,Dickerson,9/11/1999,cody.dickerson@example.com,666-297-0623x93595,savings,7/27/2016,8356696342,student
766663,Jeffrey,Gill,8/18/1988,jeffrey.gill@example.com,902.918.0455,savings,6/2/2017,7754634031,employed
968451,Adam,Miller,1/15/1992,adam.miller@example.com,986-220-3998x113,current,10/22/2017,5835870637,employed
633025,Lisa,Townsend,11/1/1988,lisa.townsend@example.com,001-511-790-8557x7655,savings,8/5/2022,9320574252,student
652679,Rachel,Murphy,7/25/1992,rachel.murphy@example.com,721-288-2339x97102,savings,5/27/2015,2728029670,employed
164373,Carly,Jefferson,1/29/1991,carly.jefferson@example.com,614-200-4202,savings,8/19/2014,4530595240,employed
295414,Amy,Roberts,8/6/1999,amy.roberts@example.com,(787)849-8785,savings,11/15/2020,7170203316,employed
127560,Jennifer,Williams,10/3/1987,jennifer.williams@example.com,914.917.9480x75285,savings,9/24/2022,4458161919,employed
683903,Jessica,Nunez,6/26/1991,jessica.nunez@example.com,473.329.2405,current,7/20/2019,3908024608,student
274118,Amy,Duncan,6/11/1994,amy.duncan@example.com,001-535-908-3542x9563,savings,2/17/2014,1606197266,student
373755,Crystal,Rodriguez,9/15/2002,crystal.rodriguez@example.com,551-984-4267,savings,10/12/2017,1303411884,student
577322,Mario,Allen,7/3/1998,mario.allen@example.com,495-941-5748,savings,1/29/2023,4031109249,student
102551,Clayton,Dalton,8/28/1997,clayton.dalton@example.com,-2944,savings,3/16/2019,7762702171,employed
595483,Jessica,Davis,8/20/1994,jessica.davis@example.com,+1-939-388-5994x89941,savings,9/22/2015,4541984423,student
988980,Mark,Carter,4/14/1995,mark.carter@example.com,268-201-7081x1989,savings,11/15/2016,8808705008,student
845451,Michael,Cantu,10/18/1989,michael.cantu@example.com,+1-713-334-1533x182,savings,12/19/2018,5584774251,student
774005,Crystal,Mckinney,3/26/1990,crystal.mckinney@example.com,4496194308,savings,6/12/2021,6662538463,student
609980,Tina,Allen,12/24/1993,tina.allen@example.com,+1-844-831-3571x131,savings,5/8/2023,9433777953,student
466072,Charles,Mckee,12/4/1999,charles.mckee@example.com,739-832-0455x3329,savings,7/12/2018,1765298228,student
765439,Robin,Fisher,2/2/1997,robin.fisher@example.com,322-833-4613x297,savings,7/26/2016,1832302819,student
721028,Christopher,Johnson,11/13/1992,christopher.johnson@example.com,577.715.8258,savings,5/24/2017,4649234952,employed
911224,Alexandria,Johnson,6/4/1990,alexandria.johnson@example.com,375.385.2470x5795,savings,4/17/2014,9240723311,student
420701,Alicia,Fleming,12/21/1996,alicia.fleming@example.com,001-968-409-9021x0586,savings,8/23/2017,2500492090,student
860417,Melissa,Scott,7/11/1997,melissa.scott@example.com,255.724.8159,savings,11/10/2022,1202784370,employed
341341,Gabriela,Mercado,1/9/1992,gabriela.mercado@example.com,2887752247,savings,8/19/2021,3455096325,student
391430,George,Owens,12/10/1987,george.owens@example.com,2408903672,savings,2/7/2019,6103758036,employed
528287,Gregory,Bridges,8/28/1998,gregory.bridges@example.com,396.202.3995x605,savings,5/23/2021,8904347002,student
325384,Richard,Gomez,1/20/2000,richard.gomez@example.com,001-840-707-4493x559,savings,5/1/2014,5827777161,student
405455,Elizabeth,Hudson,3/5/1989,elizabeth.hudson@example.com,(993)830-8389x1982,savings,11/30/2019,2575116129,student
315699,Jonathan,Anderson,10/27/1999,jonathan.anderson@example.com,737.610.2437x0983,current,5/31/2016,4111137954,student
379237,Shannon,Curry,6/8/1998,shannon.curry@example.com,951.478.9771x3505,savings,10/18/2015,7244902384,employed
630173,Vickie,Cook,5/27/1992,vickie.cook@example.com,4539599230,savings,9/14/2017,1787688340,student
272550,Nicholas,Roach,7/28/1989,nicholas.roach@example.com,001-393-578-4872x344,savings,10/9/2015,2535069178,employed
145944,John,Rodriguez,4/19/1990,john.rodriguez@example.com,001-480-852-3151,savings,2/8/2016,2592294182,employed
329641,Robert,Ferguson,8/5/1994,robert.ferguson@example.com,(734)345-8135x8572,savings,4/25/2023,7952968147,student
177240,Peter,Dodson,11/12/1993,peter.dodson@example.com,+1-874-388-7536x63887,savings,5/31/2014,1886527663,student
360315,Aaron,Carter,4/30/1995,aaron.carter@example.com,(728)337-8648x5948,savings,10/23/2017,5940860082,student
776865,Amy,Miller,6/24/1989,amy.miller@example.com,+1-241-814-1061x76440,savings,12/8/2016,8143462108,student
918817,Kevin,Macdonald,2/7/1989,kevin.macdonald@example.com,255-982-7851,savings,9/25/2019,8126479803,student
317213,Natalie,Mcdonald,2/5/1989,natalie.mcdonald@example.com,(773)747-2232x0369,savings,1/4/2016,4909717657,student
180009,Brandy,Castro,7/3/1998,brandy.castro@example.com,606.529.6744x391,savings,3/15/2023,1938400911,employed
620844,Michael,Erickson,11/14/1999,michael.erickson@example.com,393.661.9921x011,savings,1/23/2020,5207428451,student
593254,Joy,Gonzalez,2/5/1993,joy.gonzalez@example.com,544.489.1066,savings,9/9/2016,9434144052,employed
743368,Pamela,Lopez,10/31/2000,pamela.lopez@example.com,432-569-7680x9921,current,10/12/2016,1499952722,student
337515,Whitney,Baker,1/25/1995,whitney.baker@example.com,(550)936-8504x0113,savings,5/19/2022,3497883802,employed
803369,Kimberly,Garcia,8/19/1994,kimberly.garcia@example.com,(348)643-7116x1280,savings,8/22/2016,6680566642,student
559716,Michael,Riley,12/10/1999,michael.riley@example.com,880.400.8211,savings,12/25/2021,4468760230,employed
166500,Brett,Guerrero,11/23/1995,brett.guerrero@example.com,(863)508-3485,savings,5/14/2019,7272990490,student
167481,Frederick,Chavez,12/19/1998,frederick.chavez@example.com,8397403969,savings,9/13/2015,7685969730,student
999186,Allison,Knight,10/10/1996,allison.knight@example.com,387-405-6941x57412,savings,5/15/2021,7839631385,student
392150,Olivia,Martin,11/12/1995,olivia.martin@example.com,(861)635-3996x3866,savings,12/27/2015,6309060206,student
102382,Denise,Lawrence,7/4/1988,denise.lawrence@example.com,+1-774-515-8161x46646,savings,2/21/2016,8968837540,employed
182400,Matthew,Griffin,1/24/1996,matthew.griffin@example.com,+1-781-410-7581x8992,savings,4/8/2015,4352954372,student
912491,Don,Cortez,8/10/1999,don.cortez@example.com,001-964-530-3855x280,savings,2/20/2016,6907637821,employed
759498,Mark,Carr,11/5/1988,mark.carr@example.com,898-824-2227,current,1/26/2020,7088477781,student
783531,Sarah,Vincent,6/17/1990,sarah.vincent@example.com,579-533-2345x83028,savings,5/13/2017,6236832404,student
396249,Stephanie,Lee,3/20/1992,stephanie.lee@example.com,9034044502,savings,12/16/2019,6140161986,student
201956,Miguel,Kelly,4/25/2002,miguel.kelly@example.com,001-489-707-9604x62723,savings,6/7/2016,1234123607,employed
431491,Andrea,Cordova,11/27/1993,andrea.cordova@example.com,405.384.8649,savings,2/11/2022,8607622535,employed
117410,Bradley,Martinez,7/21/1991,bradley.martinez@example.com,488.718.8504x515,savings,2/28/2015,4913796003,student
167541,Shannon,Taylor,5/20/1997,shannon.taylor@example.com,+1-964-230-1778x4714,savings,11/16/2019,8981006956,employed
821973,Jennifer,Erickson,12/25/1990,jennifer.erickson@example.com,9816849218,savings,3/14/2021,9627825588,employed
933048,Glenn,Benson,11/4/1999,glenn.benson@example.com,842-673-6839x82473,savings,3/12/2018,3245599125,student
296323,Mackenzie,Anderson,9/22/1998,mackenzie.anderson@example.com,351.427.3771x6505,savings,12/13/2017,1720072221,employed
554261,Andrea,Sanders,8/7/1991,andrea.sanders@example.com,9174584182,savings,4/20/2018,3018116643,employed
356006,Jesse,Chapman,3/1/1998,jesse.chapman@example.com,001-434-867-4204,savings,3/22/2019,5712686401,employed
628055,Rebecca,Hughes,7/4/1994,rebecca.hughes@example.com,311.535.8901x63781,savings,3/22/2014,7844860635,employed
349409,Catherine,Rocha,5/15/1999,catherine.rocha@example.com,001-428-822-3622,savings,10/18/2020,7088989867,student
450071,Robert,Murray,9/20/1989,robert.murray@example.com,(338)307-4456x32803,savings,8/30/2018,2947648758,student
568798,Kelly,King,11/8/1998,kelly.king@example.com,(774)430-1797,savings,4/22/2015,1857926692,student
937610,Justin,Allison,7/6/1995,justin.allison@example.com,604.399.6909x868,savings,6/18/2017,6726395413,student
864600,Micheal,Tran,3/17/1995,micheal.tran@example.com,877.213.3831,current,11/16/2021,2023155604,employed
485275,Frances,Henderson,3/25/1998,frances.henderson@example.com,(692)704-2612,savings,6/2/2023,8857768271,student
606082,Dylan,Thompson,2/8/1995,dylan.thompson@example.com,607-305-0579x71222,savings,5/13/2023,3109065780,student
458574,Jonathan,Richardson,2/17/1997,jonathan.richardson@example.com,8032017073,savings,10/2/2016,7059475688,employed
775867,Nicole,Thomas,4/19/1999,nicole.thomas@example.com,001-766-465-1956x3989,savings,11/2/2017,3043413081,employed
462332,Tara,Smith,10/11/1994,tara.smith@example.com,(879)678-7406x21787,savings,5/16/2019,7772334913,student
767643,Lisa,Gutierrez,12/25/1991,lisa.gutierrez@example.com,333.645.4877,savings,2/1/2023,4325520888,employed
918802,Matthew,Ray,2/7/1996,matthew.ray@example.com,+1-766-683-5004x011,savings,3/17/2014,6217506151,student
579601,Kenneth,Fisher,11/20/1992,kenneth.fisher@example.com,(757)836-0968x52445,savings,4/25/2021,2313967068,employed
749808,Angela,Rose,9/13/1999,angela.rose@example.com,927.420.9680x016,savings,2/3/2015,7139325306,student
963087,Christopher,Dalton,3/3/1999,christopher.dalton@example.com,735.255.9922x16013,savings,12/12/2021,8034133888,employed
840048,Cheryl,Williamson,4/13/1999,cheryl.williamson@example.com,(390)200-2180,savings,12/22/2022,1497748662,student
383488,Megan,Smith,1/23/2001,megan.smith@example.com,366.282.6836,savings,2/6/2018,9063178026,employed
846229,Frank,Jordan,6/5/1998,frank.jordan@example.com,+1-462-267-8965x5346,savings,9/10/2016,1811363869,student
442854,Robert,Barnett,8/9/1997,robert.barnett@example.com,8795396260,savings,6/2/2021,3553023296,employed
507860,Kristin,Schultz,6/7/1994,kristin.schultz@example.com,5372037395,savings,3/4/2015,9265810371,student
512059,Rhonda,Nash,5/3/1996,rhonda.nash@example.com,001-766-896-2248,savings,12/7/2017,9230032828,employed
507867,Mark,Benson,1/4/1988,mark.benson@example.com,(887)754-6831x91057,current,7/4/2019,8251072585,student
624962,Penny,Turner,10/28/2001,penny.turner@example.com,(664)279-1759x494,current,3/21/2022,8927342799,student
813325,Amanda,Alvarez,11/20/1993,amanda.alvarez@example.com,921-559-3732,savings,12/24/2014,7851966282,employed
399447,Earl,Douglas,10/26/1997,earl.douglas@example.com,964-936-9575x0214,savings,11/1/2014,4080823638,employed
612096,Stephanie,Freeman,9/11/1997,stephanie.freeman@example.com,658.253.5571x2848,savings,4/15/2019,4657700767,student
399984,Francisco,Rogers,8/24/2001,francisco.rogers@example.com,-9945,savings,2/2/2018,1631073014,student
619898,Robert,Yu,5/1/2002,robert.yu@example.com,001-370-512-3733x551,savings,8/30/2023,5159881811,employed
762031,Samuel,Lynch,6/23/1996,samuel.lynch@example.com,+1-367-711-4533x6787,savings,11/29/2022,9754688278,student
536787,Phillip,Paul,4/9/1998,phillip.paul@example.com,001-858-985-3332x6156,savings,4/21/2017,6256097482,student
419726,Katherine,Brooks,6/19/1995,katherine.brooks@example.com,+1-757-902-4278x69522,savings,7/7/2021,2389920162,employed
968732,David,Jones,11/26/1994,david.jones@example.com,001-314-533-1592x25072,current,5/3/2019,8770104562,employed
378627,Michael,Brown,2/18/1991,michael.brown@example.com,216-711-5042,current,6/17/2018,1976569567,student
665461,Meredith,Howard,5/14/2001,meredith.howard@example.com,826.657.1209x17224,current,5/14/2016,8292107436,student
301200,Shawn,Mann,8/29/2002,shawn.mann@example.com,244.904.4616x885,current,10/7/2013,7823012451,student
444464,Kelli,Smith,8/10/2000,kelli.smith@example.com,348.400.4688,savings,5/12/2017,2185154036,student
376310,Tony,Hood,4/22/1988,tony.hood@example.com,743.686.1053,savings,9/28/2023,9465334925,employed
228068,Rebecca,Johnson,10/9/1987,rebecca.johnson@example.com,001-389-278-2372x081,savings,5/27/2023,5999053687,employed
906459,Samantha,Lee,4/17/1999,samantha.lee@example.com,(287)247-5210,savings,3/3/2015,5330406365,student
913750,Timothy,Martinez,5/20/1995,timothy.martinez@example.com,901.909.2090x388,savings,7/24/2022,4009605083,employed
750587,Austin,Patel,5/30/1993,austin.patel@example.com,(684)550-2953x47025,savings,3/2/2017,8392219892,employed
874975,Michael,Pittman,7/19/1989,michael.pittman@example.com,+1-243-754-0508x5243,savings,7/18/2017,7416035473,student
340683,Melissa,Morris,7/20/1998,melissa.morris@example.com,342.829.9243x17563,savings,6/27/2017,7074373100,student
508498,Michelle,Bennett,9/20/1988,michelle.bennett@example.com,-8977,savings,10/27/2022,7552765507,employed
647100,Jessica,Schmidt,12/18/2000,jessica.schmidt@example.com,001-803-218-1866,current,6/11/2019,5324213408,student
614618,Crystal,Holt,1/29/1989,crystal.holt@example.com,001-852-645-9375x01975,savings,4/24/2021,3248677469,student
337990,Melissa,Bolton,12/3/1992,melissa.bolton@example.com,696-729-0457x088,savings,3/5/2016,8173163078,student
447836,Anne,Heath,7/10/1993,anne.heath@example.com,(591)478-3597,savings,6/29/2021,7900677774,student
366263,Janet,Walker,10/20/1998,janet.walker@example.com,(824)573-4214x835,savings,8/29/2018,3079339529,student
116693,Linda,Brown,4/22/1998,linda.brown@example.com,(807)494-0764x91214,savings,5/11/2019,4227842550,employed
416302,Laurie,Carey,9/22/1997,laurie.carey@example.com,001-260-820-3014x9699,savings,11/25/2015,7286083652,employed
333881,Amy,Williamson,12/18/1990,amy.williamson@example.com,+1-713-762-1047x275,savings,3/30/2018,7549649265,student
465920,Michael,Olsen,6/14/2002,michael.olsen@example.com,+1-467-371-1201x723,savings,10/8/2016,7483734614,employed
963796,Nicholas,Wood,3/27/1994,nicholas.wood@example.com,(974)866-4337x288,savings,8/4/2014,7552193721,student
419208,Michael,Alexander,11/14/1992,michael.alexander@example.com,(911)824-6691,savings,9/9/2019,5494024800,student
400207,Amanda,Fry,8/13/1993,amanda.fry@example.com,001-450-883-4821x5729,savings,4/16/2018,7229184219,employed
894895,Scott,Monroe,5/4/1992,scott.monroe@example.com,001-685-533-8630x8745,savings,4/26/2023,1195873360,student
777406,Dawn,Johnson,12/25/1987,dawn.johnson@example.com,+1-903-505-7278x0104,savings,9/24/2014,4048664206,student
586220,Catherine,Caldwell,11/16/1991,catherine.caldwell@example.com,001-327-666-5015,savings,11/24/2018,6405967044,student
718069,Jacob,Peters,8/27/1999,jacob.peters@example.com,256.831.9259x253,savings,10/7/2014,6663983042,student
452453,Sarah,Hamilton,3/30/1993,sarah.hamilton@example.com,599-503-2609,savings,12/11/2019,7811224973,student
856263,Martin,Johnson,3/30/1997,martin.johnson@example.com,+1-590-386-9233x85272,savings,3/29/2017,7328317317,employed
755691,Timothy,Franco,2/27/1988,timothy.franco@example.com,772-784-7072x12552,savings,12/22/2022,4652382905,employed
935075,Morgan,Holt,3/6/2000,morgan.holt@example.com,(276)937-3200x4290,current,4/29/2023,3191555745,student
509480,Austin,Cohen,10/30/1987,austin.cohen@example.com,+1-520-338-5689x690,savings,7/3/2016,2518486911,student
629105,Mark,Torres,2/8/1996,mark.torres@example.com,204.343.7984,savings,1/1/2018,6713134612,student
876323,Brian,Moran,2/26/1996,brian.moran@example.com,368-374-8137x999,savings,3/2/2016,4331193261,employed
411609,Jennifer,Decker,2/27/2000,jennifer.decker@example.com,+1-531-389-4405x0166,savings,6/18/2020,9953105436,student
781953,Darlene,Craig,11/11/1991,darlene.craig@example.com,4909660351,savings,4/23/2018,2956514763,student
568800,Mary,Melendez,5/8/1988,mary.melendez@example.com,236.310.0767,savings,12/6/2013,4855382178,employed
864052,Daniel,Wong,2/26/1994,daniel.wong@example.com,-10278,savings,5/13/2020,6149112318,employed
765270,Blake,Shaw,7/11/1996,blake.shaw@example.com,691-452-5435x9712,savings,4/2/2021,2323065891,student
700163,Amanda,Camacho,6/22/1995,amanda.camacho@example.com,001-616-725-8251,savings,3/7/2021,7633124317,student
767802,Megan,Figueroa,9/29/1998,megan.figueroa@example.com,207-561-4410x21648,savings,11/27/2015,9651292880,student
816020,Michael,Oneal,5/14/2002,michael.oneal@example.com,511.553.0868,savings,3/2/2015,5624010721,student
520942,Laura,Moore,4/27/1999,laura.moore@example.com,926-799-4838x15096,savings,1/17/2019,9406700372,student
604744,Kathleen,Lopez,4/7/1996,kathleen.lopez@example.com,001-422-962-8443x41201,savings,12/17/2015,5032264504,student
599642,Melissa,Hamilton,1/23/2000,melissa.hamilton@example.com,(668)224-9724,current,11/20/2018,4583784463,student
648225,Samuel,Mullins,6/3/2000,samuel.mullins@example.com,889.324.0766,savings,12/1/2015,2760122144,student
664727,Rachel,Austin,5/14/1998,rachel.austin@example.com,(362)733-9496,savings,12/30/2018,6844518494,student
346489,Samantha,Stephens,5/12/2001,samantha.stephens@example.com,543-938-7467x069,savings,12/2/2015,3453296493,student
283995,Johnny,Warner,5/4/1994,johnny.warner@example.com,001-412-978-8629x931,savings,11/9/2019,1459782770,student
393330,Michelle,Lawrence,6/21/1989,michelle.lawrence@example.com,293-743-2090x1578,savings,1/12/2022,9614490843,student
113720,Haley,Nelson,7/31/1994,haley.nelson@example.com,828-931-5084x5369,savings,2/5/2016,5681105697,student
789112,Kevin,Horne,3/1/1998,kevin.horne@example.com,5958195288,savings,12/29/2013,3215820128,student
